sentence	label
Previously, we have found that BRN-103, a @CHEMICAL$ derivative, inhibits @GENE$ (VEGF)-mediated angiogenesis signaling in human endothelial cells.	CPR:4
These data demonstrate that sexual maturation of male rats is accompanied by a progressive and concerted induction of @CHEM-GENE$ and gonadotropin subunit gene expression.	false
A @CHEMICAL$-sensitive @GENE$: cloning, expression, and electrophysiological characterization.	false
The @CHEMICAL$-gated channel P2X1 and the 2 @GENE$ and P2Y12 ADP receptors selectively contribute to platelet aggregation.	false
A series of compounds, representative of the principal classes of @GENE$ inhibitors, displaced [3H]-oxotremorine-M binding with high-to-moderate potency (ambenonium>@CHEMICAL$=pyridostigmine=tacrine>physostigmine> edrophonium=galanthamine>desoxypeganine) whereas only ambenonium and tacrine displaced [3H]-quinuclinidyl benzilate binding.	false
The protective of ( . administered eptastigmine and an @CHEM-GENE$ phosphotriesterase in acute in mice .	false
@GENE$ : A Glucose-Stimulated Secretion . Elevated blood @CHEMICAL$ ( FBG ) is increased risk for the diabetes and mortality	false
Here, translocation studies using the human androgen receptor (hAR) and the human glucocorticoid receptor (hGR) were performed to aid in identifying the mechanism by which anabolic-androgenic @CHEMICAL$ (AAS) were activating hAR and potentially interacting with hGR and how glucocorticoid ligands were interacting with the @GENE$ and hAR.	false
Despite a low @CHEMICAL$ identity between TWIK-1 and @GENE$ (approximately 28%), both channel proteins share the same overall structural arrangement consisting of two pore-forming domains and four transmembrane segments (TMS).	false
The antagonistic property of rilmenidine at human alpha(2A)-adrenoceptors indicates that in contrast to the suggestion based on rabbit data, the hypotensive property of the drug in humans is not due to activation of alpha(2A)-adrenoceptors but other, presumably @CHEM-GENE$, are probably involved.	false
Synthesis and in vitro pharmacology at AMPA and kainate preferring glutamate receptors of 4-heteroarylmethylidene glutamate analogues. 2-Amino-3-[3-hydroxy-5-(2-thiazolyl)-4-isoxazolyl]propionic acid (1) is a potent AMPA receptor agonist with moderate affinity for native kainic acid (KA) receptors, whereas @CHEMICAL$ (3) show high affinity for the GluR5 subtype of KA receptors and much lower affinity for the @GENE$ subtype of AMPA receptors.	false
Mutation of arginine 228 to lysine the activity bovine beta-1,4-galactosyltransferase I. Beta-1,4-galactosyltransferase I ( Gal from to in @GENE$ also @CHEMICAL$ from UDP-Glc GlcNAc ) only 0.3 % efficiency	false
BACKGROUND: In essential hypertension an elevated renal vascular resistance (RVR) may be a marker of renin-@GENE$-@CHEMICAL$ system-mediated impairment of renal sodium excretion.	false
studies rescue E-cdk2 overexpression and growth by @CHEMICAL$ indicate protein expression is with effective inhibition @GENE$ resultant pool .	CPR:4
However, phospho-p38 mitogen-activated protein kinase (p-p38 MAPK) and phospho-c-Jun @CHEMICAL$-terminal kinase (p-JNK) expression increased at 8-24 h. Caspase-3 and caspase-8 activities also increased at 8-48 h and 12-48 h, respectively, in the same manner as p-p38 MAPK and @GENE$ expression.	false
Sequence analysis indicates 12 putative transmembrane domains and strong homologies (approximately 50%) among dSERT1 and @CHEM-GENE$.	false
Synthesis in vitro pharmacology kainate glutamate . ) a potent receptor agonist moderate affinity for native @GENE$ whereas (S)-E-4-(2,2-dimethylpropylidene)glutamic acid ( 3 affinity for GluR5 receptors and much lower affinity the GluR2 subtype of @CHEMICAL$ receptors .	false
Synthesis in vitro at AMPA and kainate receptors of 4-heteroarylmethylidene glutamate is a receptor affinity kainic acid ( KA receptors , 3 show affinity @GENE$ subtype of receptors and affinity the subtype of @CHEMICAL$ .	false
reinforce assumptions dopamine may with @CHEMICAL$ by means of activation , an of @GENE$ COX-2 .	false
Therefore if are confirmed , @GENE$ at treatment @CHEMICAL$ be a of	false
Computer modeling suggests that KITD816V destabilizes the conformation of @GENE$ to which binds is impair of by	false
days 0 35 , patients ' status was catabolic , predialytic albumin and HDL-cholesterol @CHEMICAL$ , , apo , , B , C-III , lipoprotein a ) ; status , @GENE$ malondialdehyde and advanced oxidized protein ; inflammatory status serum protein , and IL-6 .	false
We have also examined the @CHEMICAL$ glucuronidation activity of liver microsomes from human, pig, rabbit and rat. 4.  At a substrate concentration of 20 mM, the most active HFC glucuronidation catalysts were UGT1A10 followed by UGT1A6 >UGT1A7 >UGT2A1, whereas at 300 mM UGT1A6 was about 10 times better catalyst than the other recombinant @GENE$.	false
The mice received pyridostigmine (0.06 mg/kg body weight), physostigmine (0.09 mg/kg body weight), the @CHEMICAL$ derivative eptastigmine (0.90 mg/kg body weight) or @GENE$ (104 U/g, 10.7 microg/g body weight) 10 min prior to the i.g. administration of sarin.	false
From these results, it is suggested that @CHEMICAL$ may enhance the vasodilatory effect of adenosine by inhibiting @GENE$.	CPR:4
These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the Kir6.2/@GENE$ complex, i.e., the pancreatic beta-cell K(@CHEMICAL$) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.	false
The of the inhibitor scaffold 1 and from @CHEMICAL$ core to a core discovery of series @GENE$ with excellent properties .	CPR:4
These results strongly suggest that @GENE$ is substantially involved in hepatic @CHEMICAL$ secretion.	CPR:9
On days 0 and 35, patients' nutritional status was assessed by BMI, normalized protein catabolic rate, predialytic creatinine, serum albumin and transthyretin; lipid metabolism by plasma LDL- and HDL-cholesterol, triacylglycerols, phospholipids, apo A-I, A-II, B, C-II, C-III, E and @GENE$; oxidative status by @CHEMICAL$, retinol, selenium, glutathione peroxidase, malondialdehyde and advanced oxidized protein products; inflammatory status by serum C-reactive protein, orosomucoid, IL-2 and IL-6.	false
Type I deiodinase, liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by @CHEMICAL$, while TDCPP induced @GENE$ and CYP2H1.	false
This alternate conformation now causes a steric hindrance to the @CHEMICAL$ group of the Gal moiety of UDP-Gal, probably causing the dissociation of UDP-Gal and the reduced k(cat) of the @GENE$ reaction.	false
To evaluate whether @CHEMICAL$ regulates mTORC1 signaling, we investigated the phosphorylation and @GENE$ activity of the 70-kDa ribosomal protein S6 kinase 1 (S6K1) and mTORC1 in 3T3-L1 preadipocytes.	false
I3A was to translocate green @GENE$ isoforms visualized by confocal with or higher potency	false
In this study we examined effects of mitiglinide on ) channels ( , ) reconstituted another nateglinide .	false
We have also examined the HFC glucuronidation activity of liver microsomes from human, pig, rabbit and rat. 4.  At a substrate concentration of 20 mM, the most active @CHEMICAL$ glucuronidation catalysts were UGT1A10 followed by UGT1A6 >UGT1A7 >@GENE$, whereas at 300 mM UGT1A6 was about 10 times better catalyst than the other recombinant UGTs.	CPR:9
RATIONALE: Recent studies provide evidence for reduced phosphodiesterase-4B (PDE4B) as a genetic susceptibility factor as well as suggesting an association of several single @CHEMICAL$ polymorphisms (SNPs) in @GENE$ that are associated with an increased incidence of schizophrenia.	false
However, phospho-p38 mitogen-activated protein kinase (p-p38 MAPK) and phospho-c-Jun @CHEMICAL$-terminal kinase (p-JNK) expression increased at 8-24 h. Caspase-3 and caspase-8 activities also increased at 8-48 h and 12-48 h, respectively, in the same manner as p-p38 @GENE$ and p-JNK expression.	false
BMS-354825 ) @GENE$D816V @CHEMICAL$-resistant activating mutation neoplastic growth most patients with systemic mastocytosis	false
Furthermore combinatory ( @CHEMICAL$(7.31)-Pro(7.32)-Ser(7.33 ) motif EL3 and Leu(7.38 ) , ) Ala(7.46 and those in exhibited approximately 500-fold increased sensitivity to , these residues from [Trp(7)]GnRH-I and [Trp(8)]GnRH-I not [His(5)]GnRH-I exhibit wild-type gmGnRHR-2 native GnRH-I , acids and of GnRHs are important than position recognition by @GENE$.	false
The results suggested that both the @CHEMICAL$ extract and berberine were able to activate @GENE$, and Rhizoma Coptis contains potential natural agonists of PPARs besides berberine.	CPR:5
On days 0 was assessed BMI , predialytic creatinine serum lipid plasma @GENE$- HDL-cholesterol , triacylglycerols , phospholipids , , A-II , C-II C-III , ( ; retinol , , @CHEMICAL$ , malondialdehyde advanced oxidized protein serum , and IL-6 .	false
The selective @GENE$ antagonists atenolol and metoprolol blocked @CHEMICAL$-induced enhancement, with apparent K(b) values of 85 +/- 36 and 3.9 +/- 1.7 nM, respectively.	CPR:5
@CHEMICAL$ treatment resulted in the decrease in p27(kip1) expression, with an increase in cyclin E and cdk2 protein expression and @GENE$ activities 24 h after a 2-h exposure.	CPR:3
addition of @GENE$ apoA-I , acceptor of cassette A1 (ABCA1)-secreted lipids alpha-tocopherol in manner .	false
UGT1A6 exhibited significantly higher Vmax and Km values HFC UDP-@CHEMICAL$ than 5 . , and , not microsomes , glucuronidation rates   new UGTs 1A6 1A10 and HFC from samples .	CPR:9
35 nutritional status assessed , catabolic creatinine , and ; lipid by and @GENE$-cholesterol , apo A-II C-II , E and lipoprotein ( a oxidative status alpha-tocopherol , retinol , selenium , @CHEMICAL$ peroxidase , malondialdehyde and oxidized products ; status by , and	false
evaluate @CHEMICAL$ regulates we investigated activity the ribosomal kinase 1 S6K1 @GENE$ 3T3-L1 .	false
Mitochondrial @GENE$ and @CHEMICAL$/glutathione decreased TCDD , ultimately mitochondrial characterized by decreased inner membrane and increased of the oxygen species ( ROS ,	false
Moreover, the rank order for potency in inhibiting acetylcholinesterase (ambenonium>neostigmine=physostigmine =tacrine>pyridostigmine=edrophonium=galanthamine >@CHEMICAL$>parathion>gramine) indicated that the most effective inhibitors of @GENE$ also displaced [3H]-oxotremorine-M to the greatest extent.	CPR:4
